Phone_service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Age_s,Number_Dependents_s,Number_Referrals_s,Tenure_s,Average_Monthly_Long_Distance_Charges_s,Average_Monthly_GB_Download_s,Monthly_Charge_s,Total_Charges_s,Total_Refunds_s,Total_Extra_Data_Charges_s,Total_Long_Distance_Charges_s,Churn
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9836065573770493,0.0,0.9,0.19718309859154928,0.0,0.2891566265060241,0.0004210526315789474,0.0,0.0,0.0,0.0018237649294245387,0
Yes,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.6557377049180328,0.0,0.0,0.4084507042253521,0.0,0.1927710843373494,0.0592,0.0,0.0,0.0,0.002833197611292074,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.4918032786885246,0.0,0.0,0.9154929577464789,0.0,0.3132530120481928,0.16968421052631577,0.0,0.0,0.0,0.3672638436482085,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.5737704918032788,0.0,0.0,0.14084507042253522,0.0,0.1566265060240964,0.10172631578947368,0.10376835284158907,0.0,0.0,7.634364820846906e-05,0
Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.14754098360655737,0.0,0.0,0.014084507042253521,0.0,0.9638554216867471,0.512421052631579,0.0,0.0,0.0,0.0017106632283749549,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,No,Month-to-Month,No,Bank Withdrawal,0.19672131147540983,0.3333333333333333,0.0,0.14084507042253522,0.0,0.0963855421686747,0.11806315789473684,0.0,0.0,0.0,0.004591929062613101,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,0.9180327868852459,0.0,0.0,0.14084507042253522,0.0,0.13253012048192772,0.12665263157894735,0.0,0.0,0.0,0.008180080528411147,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9508196721311476,0.0,0.1,0.0,0.0,0.3373493975903614,0.15208421052631577,0.0,0.0,0.0,0.003681460369163952,1
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.836065573770492,0.0,0.8,0.8591549295774649,0.0,0.1927710843373494,0.8829473684210526,0.0,0.0,0.0,0.398649565689468,0
Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Yes,Yes,One Year,No,Credit Card,0.0,0.0,0.0,0.36619718309859156,0.0,0.2891566265060241,0.17978947368421053,0.0,0.0,0.0,0.006370453311617808,0
Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6885245901639344,0.0,0.0,0.47887323943661975,0.0,0.06024096385542169,0.11797894736842104,0.0,0.0,0.0,0.0009189513210278683,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,0.39344262295081966,0.0,0.0,0.23943661971830985,0.6958783513405362,0.0,0.14366315789473683,0.0,0.0,0.0,0.0005768186753528773,0
Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.03278688524590162,0.0,0.0,0.323943661971831,0.0,0.6024096385542169,0.14778947368421053,0.0,0.0,0.0,0.12262486427795875,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.836065573770492,0.0,0.0,0.0,0.9793917567026812,0.25301204819277107,0.017010526315789472,0.0,0.0,0.0,0.013840820665942817,1
Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.2295081967213115,0.0,0.0,0.647887323943662,0.0,0.1204819277108434,0.02063157894736842,0.0,0.0,0.0,0.005397778682591387,0
Yes,No,Yes,DSL,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.09836065573770492,0.0,0.0,0.9154929577464789,0.0,0.3373493975903614,0.11073684210526316,0.0,0.0,0.0,0.005208333333333334,0
Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.6229508196721312,0.5,1.0,0.2112676056338028,0.0,0.8915662650602411,0.03427368421052632,0.0,0.0,0.0,0.001221498371335505,0
Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,One Year,No,Bank Withdrawal,0.8524590163934426,0.0,0.8,0.5492957746478874,0.0,0.1927710843373494,0.05962105263157895,0.0,0.0,0.0,0.003969869706840391,0
Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9672131147540984,0.0,0.1,0.16901408450704225,0.5566226490596239,0.024096385542168676,0.0,0.1445284450801249,0.0,0.0,0.10226090300398119,1
Yes,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3114754098360656,0.0,0.0,0.0,0.0,0.3012048192771084,0.14778947368421053,0.0,0.0,0.0,0.005219643503438292,1
Yes,No,Yes,Cable,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.0655737704918033,0.5,0.0,0.11267605633802817,0.0,0.855421686746988,0.17717894736842105,0.0,0.0,0.0,0.042676099348534204,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9672131147540984,0.0,0.1,0.14084507042253522,0.0,0.14457831325301207,0.029894736842105262,0.0,0.0,0.0,0.003981179876945349,1
Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,0.14754098360655737,0.3333333333333333,0.1,0.8028169014084507,0.0,0.8072289156626506,0.025936842105263157,0.5155725502787588,0.0,0.0,0.00635066051393413,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.03278688524590162,0.0,0.2,1.0,0.0,0.9638554216867471,0.11073684210526316,0.0,0.0,0.0,0.003681460369163952,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.03278688524590162,0.5,0.8,0.8873239436619719,0.0,0.8072289156626506,0.7818947368421052,0.6982982573922181,0.0,0.0,0.006243213897937025,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2295081967213115,0.16666666666666666,0.5,0.014084507042253521,0.0,0.0963855421686747,0.6033684210526317,0.015849849674538077,0.0,0.0,0.0028445077813970326,0
Yes,No,Yes,Fiber Optic,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3278688524590164,0.3333333333333333,0.5,0.07042253521126761,0.0,0.3253012048192771,0.0,0.0,0.0,0.0,0.0035287730727470144,1
Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6065573770491803,0.0,0.0,0.4225352112676057,0.9187675070028012,0.1927710843373494,0.18568421052631578,0.0,0.0,0.0,0.0021263119797321752,0
Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.03278688524590162,0.16666666666666666,0.0,0.5352112676056339,0.0,1.0,0.038315789473684206,0.0,0.0,0.0,0.006243213897937025,0
Yes,No,Yes,Cable,Yes,Yes,Yes,Yes,No,No,Yes,Yes,One Year,No,Credit Card,0.11475409836065575,0.0,0.0,0.19718309859154928,0.0,0.855421686746988,0.14366315789473683,0.0,0.0,0.0,0.08529282030401737,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5409836065573771,0.0,0.1,0.0,0.5178071228491397,0.08433734939759036,0.05431578947368421,0.0,0.0,0.0,0.007317680057908071,1
Yes,Yes,Yes,DSL,No,Yes,No,No,No,No,No,Yes,One Year,Yes,Mailed Check,0.2295081967213115,0.0,0.0,0.18309859154929578,0.0,0.06024096385542169,0.05263157894736842,0.0,0.0,0.0,0.00181528230184582,0
Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.5737704918032788,0.3333333333333333,0.1,0.5774647887323944,0.0,0.25301204819277107,0.009684210526315788,0.0,0.0,0.0,0.005954804560260586,0
Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,0.29508196721311475,0.0,0.0,0.09859154929577466,0.8559423769507803,0.3012048192771084,0.05263157894736842,0.052278233456901836,0.0,0.0,0.0017643865363735072,0
Yes,Yes,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.5901639344262295,0.3333333333333333,0.0,0.7323943661971831,0.0,0.1927710843373494,0.10155789473684211,0.5195423100499139,0.0,0.0,0.21789608215707565,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7377049180327869,0.0,0.0,0.33802816901408456,0.0,0.24096385542168677,0.10172631578947368,0.0,0.0,0.0,0.05874219598262758,1
Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3114754098360656,0.0,0.0,0.04225352112676056,0.0,0.3373493975903614,0.06770526315789473,0.027420531831051694,0.0,0.0,0.0031216069489685126,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5573770491803279,0.0,0.0,0.07042253521126761,0.0,0.012048192771084341,0.15166315789473686,0.0,0.0,0.0,0.0017219733984799133,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,0.42622950819672134,0.0,0.9,0.7746478873239437,0.0,0.20481927710843376,0.84,0.0,0.0,0.0,0.3250769091567138,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,0.3606557377049181,0.0,0.30000000000000004,0.6338028169014085,0.0,0.3253012048192771,0.06021052631578948,0.5364604921334539,0.0,0.0,0.004557998552298227,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,One Year,No,Credit Card,0.2295081967213115,0.0,0.0,0.8732394366197184,0.0,0.3132530120481928,0.15536842105263157,0.0,0.0,0.0,0.0011960504885993486,0
Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.6229508196721312,0.0,0.2,1.0,0.0,0.3373493975903614,0.7237894736842105,0.0,0.0,0.0,0.22333061889250816,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,1.0,0.0,0.0,0.09859154929577466,0.0,0.3132530120481928,0.12639999999999998,0.0,0.0,0.0,2.262034020991676e-05,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.5737704918032788,0.0,0.0,0.0,0.5958383353341337,0.13253012048192772,0.18147368421052631,0.0,0.0,0.0,0.008420421643141513,1
Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.11475409836065575,0.0,0.0,0.33802816901408456,0.0,0.5542168674698796,0.03494736842105264,0.0,0.0,0.0,0.15318211635903006,0
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.459016393442623,0.0,0.0,0.0,0.0,0.22891566265060245,0.18543157894736842,0.0,0.0,0.0,0.00016399746652189648,1
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.4098360655737705,0.0,0.0,0.19718309859154928,0.0,0.024096385542168676,0.104,0.1520943401733851,0.0,0.0,0.0059463219326818684,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3114754098360656,0.5,0.4,0.9295774647887325,0.0,0.6144578313253013,0.14778947368421053,0.0,0.0,0.0,0.001145154723127036,0
Yes,Yes,Yes,DSL,Yes,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,0.7049180327868853,0.0,0.1,0.7746478873239437,0.7947178871548619,0.10843373493975905,0.1433263157894737,0.0,0.0,0.0,0.004614549402823019,0
Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.18032786885245905,0.0,0.0,0.28169014084507044,0.0,0.5903614457831325,0.1031578947368421,0.0,0.0,0.0,0.04399938925081434,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,0.4918032786885246,0.0,0.0,0.8732394366197184,0.0,0.22891566265060245,0.0,0.0,0.0,0.0,1.696525515743757e-05,0
Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.7868852459016394,0.0,0.0,0.5211267605633804,0.0,0.3012048192771084,0.07705263157894737,0.0,0.0,0.0,0.002001900108577633,1
Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,No,One Year,Yes,Bank Withdrawal,0.04918032786885246,0.0,0.0,0.5352112676056339,0.0,0.9638554216867471,0.4029473684210526,0.0,0.0,0.0,0.2793244435396309,0
Yes,Yes,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,0.0655737704918033,0.0,0.0,0.35211267605633806,0.0,0.855421686746988,0.11410526315789474,0.18470474911702034,0.0,0.0,0.001425081433224756,0
Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.639344262295082,0.0,0.0,0.676056338028169,0.0,0.13253012048192772,0.02063157894736842,0.0,0.0,0.0,0.10405073742309086,0
Yes,No,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.47540983606557374,0.0,0.1,0.295774647887324,0.0,0.22891566265060245,0.05069473684210526,0.0,0.0,0.0,0.006582519001085777,1
Yes,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,0.3606557377049181,0.0,0.1,0.9295774647887325,0.6190476190476191,0.10843373493975905,0.1882105263157895,0.0,0.0,0.0,0.0,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.8852459016393442,0.0,0.30000000000000004,0.9154929577464789,0.0,0.25301204819277107,0.10113684210526315,0.8385475349543186,0.0,0.0,0.0005768186753528773,0
Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,No,Yes,Two Year,Yes,Credit Card,0.9180327868852459,0.0,0.2,0.9859154929577465,0.0,0.08433734939759036,0.19410526315789473,0.0,0.0,0.0,0.004334622692725299,0
Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.34426229508196726,0.3333333333333333,0.7000000000000001,0.7464788732394366,0.0,0.1204819277108434,0.11806315789473684,0.0,0.0,0.0,0.06611359934853421,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.6721311475409837,0.0,0.1,0.9295774647887325,0.0,0.3373493975903614,0.12656842105263158,0.0,0.7489274770173646,0.0,0.0041197294607310895,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5901639344262295,0.0,0.0,0.1267605633802817,0.0,0.0,0.14357894736842106,0.0,0.0,0.0,0.002001900108577633,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,No,Yes,One Year,Yes,Credit Card,0.8032786885245903,0.0,0.8,0.9014084507042254,0.0,0.3253012048192771,0.10981052631578947,0.0,0.0,0.0,0.002841680238870793,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9180327868852459,0.0,0.1,0.08450704225352114,0.0,0.1204819277108434,0.1056842105263158,0.07552467964622435,0.0,0.0,0.0016993530582699965,1
Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.34426229508196726,0.0,0.0,0.26760563380281693,0.0,0.1927710843373494,0.10122105263157895,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,0.5573770491803279,0.0,0.0,0.9859154929577465,0.0,0.1566265060240964,0.11823157894736841,0.0,0.0,0.0,0.006574036373507058,0
Yes,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,One Year,Yes,Bank Withdrawal,0.2622950819672132,0.0,0.0,0.3943661971830986,0.0,0.08433734939759036,0.49473684210526314,0.0,0.0,0.0,0.0,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.14754098360655737,0.0,0.0,0.5070422535211268,0.0,0.46987951807228917,8.421052631578948e-05,0.0,0.0,0.0,0.004546688382193268,0
Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.03278688524590162,0.0,0.0,0.33802816901408456,0.0,0.5903614457831325,0.025515789473684207,0.0,0.0,0.0,0.0008624004705030763,0
Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,0.0655737704918033,0.0,0.0,0.9577464788732395,0.0,0.5301204819277109,0.06273684210526316,0.0,0.0,0.0,0.00029689196525515746,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.4098360655737705,0.0,0.0,0.0,0.8991596638655462,0.16867469879518074,0.6901052631578948,0.009568288624886892,0.0,0.0,0.012706976112920739,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.18032786885245905,0.0,0.1,0.25352112676056343,0.0,0.6024096385542169,0.1432421052631579,0.0,0.0,0.0,0.006229076185305828,0
Yes,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,0.5081967213114754,0.0,0.2,0.04225352112676056,0.0,0.24096385542168677,0.01726315789473684,0.0,0.0,0.0,0.010936934491494753,1
Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,One Year,No,Credit Card,0.14754098360655737,0.0,0.0,0.19718309859154928,0.0,0.6024096385542169,0.06863157894736842,0.0,0.22941777323799797,0.0,0.0005768186753528773,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8852459016393442,0.0,0.0,0.16901408450704225,0.0,0.22891566265060245,0.01709473684210526,0.0,0.0,0.0,0.14839225931958017,1
Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.459016393442623,0.0,0.0,0.25352112676056343,0.0,0.14457831325301207,0.6218947368421052,0.0,0.0,0.0,0.002830370068765834,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,0.4426229508196722,0.0,0.0,0.8732394366197184,0.0,0.16867469879518074,0.1031578947368421,0.0,0.0,0.0,0.09209588762214983,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,0.5901639344262295,0.0,0.0,0.9154929577464789,0.9759903961584634,0.07228915662650603,0.14349473684210526,0.0,0.2455566905005107,0.0,0.000983984799131379,0
Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card,0.4098360655737705,0.0,0.0,0.07042253521126761,0.0,0.06024096385542169,0.6623157894736842,0.0,0.0,0.0,0.00439400108577633,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7377049180327869,0.0,0.0,0.3098591549295775,0.0,0.024096385542168676,0.152,0.0,0.06905005107252297,0.0,0.023086884726746294,1
Yes,Yes,Yes,Cable,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,0.0,0.0,0.0,0.6867469879518073,0.10231578947368421,0.0,0.0,0.0,0.002680510314875136,1
Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.14754098360655737,0.16666666666666666,0.1,0.07042253521126761,0.4967987194877951,0.9638554216867471,0.41221052631578947,0.0,0.0,0.0,0.04212472855591748,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.09836065573770492,0.0,0.0,0.08450704225352114,0.0,0.6024096385542169,0.18147368421052631,0.0,0.0,0.0,0.01771455392689106,0
Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,0.6065573770491803,0.0,0.0,0.5915492957746479,0.0,0.25301204819277107,0.0,0.0,0.0,0.0,0.0,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,0.0655737704918033,0.0,0.0,0.323943661971831,0.5596238495398159,0.674698795180723,0.7566315789473683,0.0,0.0,0.0,0.006582519001085777,1
Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,0.34426229508196726,0.0,0.1,0.971830985915493,0.0,0.0,0.06021052631578948,0.0,0.0,0.0,0.005103714259862469,0
Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.459016393442623,0.0,0.0,0.0,0.0,0.14457831325301207,0.01692631578947368,0.0,0.0,0.0,0.006359143141512849,1
Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,0.7377049180327869,0.0,0.0,0.971830985915493,0.0,0.06024096385542169,0.7557894736842105,0.0,0.0,0.0,0.0008510903003981179,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,0.0,0.014084507042253521,0.0,0.6024096385542169,0.6294736842105263,0.0,0.0,0.0,0.004275244299674267,0
Yes,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.6721311475409837,0.0,0.0,0.8450704225352113,0.0,0.24096385542168677,0.7465263157894737,0.0,0.0,0.0,0.005197023163228375,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.2622950819672132,0.16666666666666666,0.0,0.46478873239436624,0.0,0.16867469879518074,0.05962105263157895,0.0,0.0,0.0,0.0004297864639884184,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7704918032786886,0.0,0.1,0.46478873239436624,0.0,0.16867469879518074,0.029894736842105262,0.0,0.0,0.0,0.006328040173724213,0
Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,0.03278688524590162,0.0,0.0,0.0,0.0,0.6024096385542169,0.008926315789473685,0.0,0.0,0.0,0.0017502488237423092,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.14754098360655737,0.3333333333333333,0.9,0.46478873239436624,0.8551420568227291,0.6024096385542169,0.009010526315789474,0.0,0.0,0.0,0.003721045964531307,0
Yes,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.5409836065573771,0.3333333333333333,0.2,0.3802816901408451,0.0,0.20481927710843376,0.13507368421052632,0.0,0.0,0.0,0.07370837857401376,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9180327868852459,0.0,0.0,0.19718309859154928,0.0,0.03614457831325301,0.06753684210526316,0.0,0.0,0.0,0.003681460369163952,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,0.9180327868852459,0.0,0.0,0.33802816901408456,0.0,0.3373493975903614,0.0512,0.0,0.0,0.0,1.4137712631197974e-05,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card,0.5081967213114754,0.0,0.0,0.5915492957746479,0.0,0.06024096385542169,0.1882105263157895,0.0,0.0,0.0,0.0057851520086862115,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.836065573770492,0.16666666666666666,0.1,0.943661971830986,0.0,0.13253012048192772,0.7128421052631579,0.0,0.0,0.0,0.00369842562432139,0
Yes,No,Yes,Cable,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.4098360655737705,0.16666666666666666,0.1,0.4507042253521127,0.0,0.3373493975903614,0.08429473684210526,0.0,0.0,0.0,0.0015438382193268187,0
Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,0.18032786885245905,0.5,0.0,0.2112676056338028,0.0,0.8072289156626506,0.05936842105263158,0.0,0.0,0.0,0.12319037278320667,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9180327868852459,0.0,0.6000000000000001,0.4084507042253521,0.0,0.24096385542168677,0.07637894736842106,0.0,0.0,0.0,0.005666395222584148,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.2295081967213115,0.0,0.0,1.0,0.0,0.27710843373493976,0.14349473684210526,0.0,0.0,0.0,0.004614549402823019,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.5245901639344263,0.0,0.0,0.619718309859155,0.4951980792316927,0.13253012048192772,0.872842105263158,0.5543477626317173,0.0,0.0,0.3149175488599349,0
