Phone_service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Age_s,Number_Dependents_s,Number_Referrals_s,Tenure_s,Average_Monthly_Long_Distance_Charges_s,Average_Monthly_GB_Download_s,Monthly_Charge_s,Total_Charges_s,Total_Refunds_s,Total_Extra_Data_Charges_s,Total_Long_Distance_Charges_s,Churn
Yes,Yes,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.0655737704918033,0.0,0.0,0.7183098591549296,0.0,0.855421686746988,0.683083511777302,0.0,0.0,0.0,0.001240694789081886,0
Yes,No,Yes,DSL,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.7213114754098361,0.0,0.0,0.0,0.0,0.3012048192771084,0.06381156316916489,0.0,0.0,0.0,0.0018466822902306773,0
Yes,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,1.0,0.125,0.0,0.4084507042253521,0.0,0.1807228915662651,0.04308351177730193,0.0,0.0,0.0,0.0051867934932451065,0
Yes,No,Yes,Cable,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.016393442622950838,0.125,0.0,0.0,0.0,0.5542168674698796,0.09892933618843684,0.0,0.0,0.0,0.0049943709217902775,0
Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,0.459016393442623,0.125,0.4545454545454546,0.9577464788732395,0.0,0.20481927710843376,0.09430406852248395,0.0,0.0,0.0,0.004342431761786601,0
Yes,No,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.6721311475409837,0.0,0.6363636363636364,0.3943661971830986,0.0,0.06024096385542169,0.030406852248394005,0.0,0.0,0.0,0.0015336366142817757,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.6557377049180328,0.0,0.0,0.6619718309859155,0.0,0.024096385542168676,0.1028693790149893,0.0,0.0,0.0,0.1366142817755721,0
Yes,Yes,Yes,Cable,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.2786885245901639,0.125,0.09090909090909091,0.04225352112676056,0.0,0.24096385542168677,0.43554603854389723,0.0,0.0,0.0,0.0010109364948074626,1
Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.09836065573770492,0.0,0.36363636363636365,0.5774647887323944,0.0,0.6024096385542169,0.10578158458244112,0.0,0.0,0.0,0.001516404742211194,0
Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,0.016393442622950838,0.125,0.0,0.5492957746478874,0.0,0.8915662650602411,0.062098501070663815,0.0,0.0,0.0,0.0031649205036301813,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.11475409836065575,0.0,0.0,0.056338028169014086,0.0,0.5301204819277109,0.1115203426124197,0.0,0.0,0.0,0.0012780305119014799,1
Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.7049180327868853,0.0,0.0,0.5633802816901409,0.0,0.1566265060240964,0.15032119914346898,0.4475368822707119,0.0,0.0,0.0017289311644150354,0
Yes,No,Yes,DSL,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,0.5573770491803279,0.0,0.09090909090909091,0.23943661971830985,0.0,0.24096385542168677,0.08094218415417559,0.11889320190305917,0.0,0.0,0.0009994485800937415,1
Yes,No,Yes,Fiber Optic,No,Yes,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,0.6557377049180328,0.0,0.0,0.7323943661971831,0.677735547109422,0.04819277108433736,0.1922912205567452,0.6050852236934466,0.0,0.0,0.0,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6229508196721312,0.0,0.0,0.0,0.0,0.2891566265060241,0.18286937901498931,0.0,0.0,0.0,0.006326969028581933,1
Yes,Yes,Yes,Cable,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.29508196721311475,0.0,0.0,0.056338028169014086,0.8957791558311663,0.3253012048192771,0.0,0.0,0.0,0.0,0.0020362328830070765,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.1311475409836066,0.25,0.6363636363636364,0.676056338028169,0.0,0.6867469879518073,0.8021413276231264,0.0,0.18712850994056163,0.0,0.0,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.39344262295081966,0.0,0.09090909090909091,0.056338028169014086,0.0,0.26506024096385544,0.1922912205567452,0.0,0.0,0.0,0.0011717673007995589,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,0.8032786885245903,0.0,0.0,0.4225352112676057,0.0,0.0963855421686747,0.0005139186295503212,0.3453284456950185,0.0,0.0,0.13666310541310542,0
Yes,No,Yes,Cable,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Mailed Check,0.24590163934426235,0.125,0.6363636363636364,0.46478873239436624,0.0,0.16867469879518074,0.10346895074946467,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2786885245901639,0.0,0.0,0.0,0.0,0.07228915662650603,0.025781584582441112,0.0,0.0,0.0,0.0,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.639344262295082,0.0,0.09090909090909091,0.3802816901408451,0.0,0.26506024096385544,0.08573875802997859,0.0,0.0,0.0,0.0015393805716386363,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.29508196721311475,0.375,0.09090909090909091,0.3802816901408451,0.0,0.3373493975903614,0.17147751605995717,0.0,0.0,0.0,0.0026766841282970318,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,0.4918032786885246,0.0,0.0,0.3943661971830986,0.5551110222044409,0.0,0.017644539614561028,0.0,0.0,0.0,0.23112248414667771,1
Yes,Yes,Yes,DSL,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.7049180327868853,0.0,0.0,0.02816901408450704,0.0,0.3253012048192771,0.10492505353319058,0.0,0.0,0.0,0.0034549903501516406,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.08196721311475408,0.0,0.0,0.8450704225352113,0.9139827965593118,0.5542168674698796,0.0,0.0,0.0,0.0,0.00088744141163496,0
Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,0.0655737704918033,0.125,0.0,0.1267605633802817,0.0,0.2891566265060241,0.013276231263383299,0.0,0.0,0.0,0.0063298410072603626,0
Yes,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,0.9344262295081968,0.0,0.4545454545454546,0.4225352112676057,0.0,0.1927710843373494,0.1494646680942184,0.3368930699128264,0.1553597048575528,0.0,0.4100783475783476,0
Yes,No,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.09836065573770492,0.375,0.18181818181818182,0.5633802816901409,0.0,0.6867469879518073,0.18920770877944326,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Credit Card,0.5409836065573771,0.0,0.0,0.7323943661971831,0.0,0.1204819277108434,0.017644539614561028,0.6373748342622646,0.0,0.0,0.44735950280305126,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2786885245901639,0.0,0.5454545454545454,0.8309859154929577,0.0,0.08433734939759036,0.115203426124197,0.7886836374108316,0.0,0.0,0.0031706644609870416,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.0655737704918033,0.0,0.0,0.33802816901408456,0.0,0.6867469879518073,0.10329764453961457,0.0,0.0,0.0,0.006677350427350428,0
Yes,Yes,Yes,Cable,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,0.03278688524590162,0.0,0.9090909090909092,0.8450704225352113,0.0,0.6024096385542169,0.028693790149892935,0.0,0.0,0.0,0.0011717673007995589,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.24590163934426235,0.0,0.7272727272727273,0.25352112676056343,0.0,0.16867469879518074,0.7438972162740899,0.0,0.0,0.0,0.042780994393897626,0
Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,0.6065573770491803,0.0,0.8181818181818182,0.7746478873239437,0.0,0.1566265060240964,0.06877944325481798,0.5415979217537902,0.0,0.0,0.006157522286554545,0
Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.19672131147540983,0.0,0.0,0.971830985915493,0.0,0.03614457831325301,0.12376873661670236,0.0,0.0,0.0,0.005758317250252735,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.08196721311475408,0.0,0.0,0.8309859154929577,0.0,0.5542168674698796,0.06012847965738758,0.0,0.0,0.0,0.0014474772539288668,0
Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.18032786885245905,0.0,0.0,0.056338028169014086,0.0,0.8072289156626506,0.1486081370449679,0.0,0.0,0.0,0.0007323545629997243,1
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Withdrawal,0.09836065573770492,0.0,0.09090909090909091,0.0,0.8735747149429887,0.855421686746988,0.07323340471092078,0.0,0.0,0.0,0.012541930888705083,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.459016393442623,0.0,0.0,0.04225352112676056,0.0,0.024096385542168676,0.18029978586723772,0.0,0.0,0.0,0.001596820145207242,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.639344262295082,0.0,0.09090909090909091,0.5774647887323944,0.0,0.24096385542168677,0.1030406852248394,0.0,0.0,0.0,0.12942859112213953,1
Yes,No,Yes,Cable,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,0.7213114754098361,0.0,0.0,0.7605633802816901,0.0,0.21686746987951808,0.5546038543897217,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,0.9016393442622951,0.0,0.0,0.49295774647887325,0.0,0.16867469879518074,0.7875802997858673,0.0,0.0,0.0,0.006754893851668046,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.18032786885245905,0.0,0.0,0.5211267605633804,0.0,1.0,0.0278372591006424,0.0,0.0,0.0,0.003521045859755537,1
Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,0.1311475409836066,0.0,0.4545454545454546,0.7464788732394366,0.5933186637327466,0.8915662650602411,0.1629978586723769,0.0,0.0,0.0,0.45998759305210923,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.8196721311475411,0.0,0.09090909090909091,0.4366197183098592,0.0,0.25301204819277107,0.0,0.0,0.03217872514859603,0.0,0.05505008730815183,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.34426229508196726,0.375,0.0,0.9014084507042254,0.0,0.6626506024096386,0.06860813704496788,0.0,0.0,0.0,2.2975829427442333e-05,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,0.42622950819672134,0.0,0.0,0.7887323943661972,0.0,0.2891566265060241,0.12068522483940043,0.0,0.0,0.0,0.004755996691480562,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.19672131147540983,0.0,0.09090909090909091,1.0,0.6975395079015803,0.07228915662650603,0.18055674518201284,0.0,0.0,0.0,0.7210504549214227,1
Yes,No,Yes,Fiber Optic,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.9344262295081968,0.0,0.09090909090909091,0.5774647887323944,0.0,0.22891566265060245,0.01841541755888651,0.0,0.0,0.0,0.0003101736972704715,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.34426229508196726,0.0,0.0,0.7605633802816901,0.0,0.3253012048192771,0.0006852248394004283,0.6340270819959323,0.0,0.0,0.0037594200900652516,1
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.19672131147540983,0.0,0.0,0.4366197183098592,0.0,0.22891566265060245,0.0715203426124197,0.0,0.0,0.0,0.01369359433875563,1
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,0.4918032786885246,0.0,0.5454545454545454,1.0,0.0,0.25301204819277107,0.04582441113490364,0.0,0.0,0.0,0.0020161290322580645,0
Yes,No,Yes,Cable,No,No,Yes,Yes,No,No,No,No,Month-to-Month,No,Credit Card,0.34426229508196726,0.125,0.0,0.16901408450704225,0.0,0.3012048192771084,0.04668094218415418,0.0,0.04857552777208445,0.0,0.004965651135005974,0
Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.8524590163934426,0.125,0.2727272727272727,0.0,0.0,0.20481927710843376,0.010706638115631693,0.0,0.0,0.0,0.0024067181325245846,1
Yes,No,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.14754098360655737,0.0,0.0,0.02816901408450704,0.6553310662132427,0.855421686746988,0.01773019271948608,0.035235392580949,0.0,0.0,0.0006548111386821064,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,0.7272727272727273,0.08450704225352114,0.0,0.855421686746988,0.18004282655246254,0.0,0.0,0.0,0.00015508684863523576,0
Yes,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,0.016393442622950838,0.0,0.0,0.295774647887324,0.8757751550310062,0.5421686746987953,0.1460385438972163,0.0,0.0,0.0,0.0009075452623839721,0
Yes,Yes,Yes,Fiber Optic,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.3770491803278688,0.375,0.36363636363636365,0.8732394366197184,0.8147629525905181,0.8915662650602411,0.06920770877944325,0.0,0.0,0.0,0.7369468569065343,0
Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.2622950819672132,0.375,0.8181818181818182,0.9859154929577465,0.0,0.6144578313253013,0.115203426124197,0.0,0.0,0.0,0.4655276399228013,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7704918032786886,0.0,0.0,0.2112676056338028,0.0,0.14457831325301207,0.00034261241970021415,0.0,0.4718179954908793,0.0,0.14755077658303464,1
Yes,No,Yes,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.34426229508196726,0.0,0.0,0.02816901408450704,0.0,0.06024096385542169,0.009336188436830836,0.0,0.0,0.0,0.00532464846980976,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,0.3606557377049181,0.0,0.09090909090909091,0.0,0.0,0.1927710843373494,0.0,0.0,0.0,0.0,0.005499839169194008,1
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,0.8852459016393442,0.0,0.09090909090909091,1.0,0.0,0.3012048192771084,0.9820128479657388,1.0,0.0,0.0,0.005307416597739179,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,0.8032786885245903,0.0,0.36363636363636365,0.4225352112676057,0.0,0.012048192771084341,0.7267665952890793,0.0,0.0,0.0,0.005752573292895875,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.6721311475409837,0.0,0.0,0.08450704225352114,0.0,0.25301204819277107,0.8038543897216274,0.0,0.0,0.0,0.0036100771987868764,1
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2786885245901639,0.0,0.09090909090909091,0.1267605633802817,0.6345269053810763,0.25301204819277107,0.18869379014989296,0.0,0.0,0.0,0.0014417332965720063,1
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Mailed Check,0.03278688524590162,0.0,0.0,0.08450704225352114,0.0,0.48192771084337355,0.06877944325481798,0.0,0.0,0.0,0.003006961676316515,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,0.9508196721311476,0.0,0.0,0.014084507042253521,0.0,0.27710843373493976,0.029550321199143473,0.0,0.0,0.0,0.013475323959194927,1
Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,0.11475409836065575,0.0,0.18181818181818182,0.4225352112676057,0.0,0.46987951807228917,0.07837259100642399,0.30546739541273943,0.0,0.0,0.00561184633765279,0
Yes,Yes,Yes,Fiber Optic,No,No,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,0.9508196721311476,0.0,0.0,0.4366197183098592,0.0,0.03614457831325301,0.07717344753747324,0.0,0.39454806312769014,0.0,0.010293171583494166,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.639344262295082,0.125,0.5454545454545454,0.2112676056338028,0.0,0.21686746987951808,0.010706638115631693,0.1434793825256931,0.0,0.0,0.004733020862053121,0
Yes,No,Yes,DSL,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.0655737704918033,0.25,0.2727272727272727,0.07042253521126761,0.0,0.5542168674698796,0.4698072805139187,0.0,0.310514449682312,0.0,0.0037393162393162395,0
Yes,No,Yes,Cable,Yes,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.6885245901639344,0.0,0.9090909090909092,0.323943661971831,0.6573314662932587,0.3373493975903614,0.017473233404710922,0.0,0.0,0.0,0.2264957264957265,0
Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.3114754098360656,0.375,0.0,0.7323943661971831,0.6749349869973995,0.6506024096385543,0.8218415417558887,0.0,0.0,0.0,0.0035095579450418165,0
Yes,No,Yes,Fiber Optic,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9016393442622951,0.0,0.0,0.014084507042253521,0.0,0.10843373493975905,0.01773019271948608,0.0,0.0,0.0,0.0037393162393162395,1
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.21311475409836067,0.25,0.0,0.014084507042253521,0.0,0.20481927710843376,0.6907922912205569,0.0,0.0,0.0,0.0031792803970223326,1
Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.016393442622950838,0.0,0.0,0.14084507042253522,0.0,0.6024096385542169,0.060385438972162746,0.09547093515079882,0.0,0.0,0.006111570627699661,0
Yes,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.34426229508196726,0.0,0.0,0.09859154929577466,0.514502900580116,0.26506024096385544,0.1563169164882227,0.0,0.0,0.0,0.05909383328738167,0
Yes,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,0.9180327868852459,0.0,0.0,0.7464788732394366,0.0,0.07228915662650603,0.043254817987152035,0.0,0.0,0.0,0.002429693961952027,1
Yes,Yes,Yes,Fiber Optic,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,0.5081967213114754,0.0,0.8181818181818182,0.971830985915493,0.0,0.3373493975903614,0.06877944325481798,0.0,0.0,0.0,0.006324097049903502,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,0.2622950819672132,0.0,0.0,0.08450704225352114,0.0,0.1566265060240964,0.029550321199143473,0.05768573125588706,0.0,0.0,0.001743291057807187,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,0.4098360655737705,0.0,0.0,0.0,0.0,0.10843373493975905,0.10329764453961457,0.0,0.0,0.0,0.002108032349967834,0
Yes,No,Yes,DSL,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.3278688524590164,0.0,0.0,0.056338028169014086,0.0,0.06024096385542169,0.028693790149892935,0.0,0.0,0.0,0.0037565481113868214,0
Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,0.04918032786885246,0.0,0.0,1.0,0.0,0.8313253012048194,0.12034261241970022,0.7571019744538903,0.0,0.0,1.0,0
Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,0.5573770491803279,0.125,0.0,0.35211267605633806,0.0,0.20481927710843376,0.008993576017130621,0.1518667618596224,0.0,0.0,0.1220131421744325,0
Yes,No,Yes,DSL,No,Yes,No,Yes,Yes,No,No,Yes,Two Year,Yes,Credit Card,0.6885245901639344,0.0,0.09090909090909091,0.6338028169014085,0.0,0.04819277108433736,0.13721627408993575,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,0.03278688524590162,0.0,0.09090909090909091,0.647887323943662,0.0,1.0,0.19717344753747323,0.0,0.0,0.0,0.2825194145758662,0
Yes,No,Yes,Fiber Optic,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.9836065573770493,0.0,0.0,0.11267605633802817,0.0,0.0,0.6925053533190578,0.09019132584188769,0.0,0.0,0.0017404190791287565,1
Yes,No,Yes,Fiber Optic,Yes,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,0.9508196721311476,0.0,0.4545454545454546,0.8873239436619719,0.0,0.16867469879518074,0.06877944325481798,0.0,0.0,0.0,0.273320466868854,0
Yes,Yes,Yes,Fiber Optic,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,0.08196721311475408,0.0,0.4545454545454546,0.5492957746478874,0.0,0.8915662650602411,0.9057815845824412,0.0,0.0,0.0,0.0,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,0.04918032786885246,0.125,0.18181818181818182,0.9859154929577465,0.0,0.8072289156626506,0.0,0.0,0.0,0.0,0.03751952945501332,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.18032786885245905,0.0,0.0,1.0,0.0,0.48192771084337355,0.9657387580299787,0.0,0.0,0.0,0.004962779156327544,0
Yes,No,Yes,Fiber Optic,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.2295081967213115,0.0,0.0,0.02816901408450704,0.0,0.0963855421686747,0.19057815845824413,0.0,0.0,0.0,0.0011545354287289772,0
Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,0.8524590163934426,0.0,0.7272727272727273,0.7746478873239437,0.6337267453490698,0.3373493975903614,0.7336188436830836,0.0,0.0,0.0,0.006341328921974083,0
Yes,No,Yes,Cable,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,0.39344262295081966,0.25,0.09090909090909091,0.9295774647887325,0.0,0.20481927710843376,0.10321199143468952,0.0,0.0,0.0,0.0015824602518150906,0
Yes,No,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,0.03278688524590162,0.0,0.2727272727272727,0.7464788732394366,0.0,0.8915662650602411,0.5991434689507495,0.46458762051608177,0.0,0.0,0.0026364764267990076,0
Yes,Yes,Yes,Fiber Optic,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.7049180327868853,0.0,0.36363636363636365,0.6901408450704226,0.0,0.13253012048192772,0.9391862955032121,0.0,0.0,0.0,1.4359893392151459e-05,0
Yes,Yes,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,0.09836065573770492,0.0,0.09090909090909091,0.8028169014084507,0.9797959591918384,0.8915662650602411,0.09498929336188437,0.0,0.0,0.0,0.815883190883191,0
Yes,No,Yes,Fiber Optic,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,0.9344262295081968,0.25,0.4545454545454546,0.9859154929577465,0.0,0.20481927710843376,0.12051391862955033,0.0,0.0,0.0,0.0015393805716386363,0
Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.29508196721311475,0.0,0.2727272727272727,0.0,0.0,0.03614457831325301,0.1804710920770878,0.0,0.0,0.0,0.0034693502435437923,1
Yes,Yes,Yes,Fiber Optic,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,0.03278688524590162,0.25,0.0,0.02816901408450704,0.0,0.8313253012048194,0.017473233404710922,0.0,0.0,0.0,0.0054797353184449955,1
