Customer_ID,Gender,Age,Married,Number_Dependents,City,Zip_Code,Latitude,Longtitude,Number_Referrals,Tenure,Offer,Phone_service,Average_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Average_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason,Tenure_bins,Monthly_Charge_bins,Age_bins
7126-RBHSD,Female,53,Yes,0,Lathrop,95330,3780821,-121308401.0,1,17,Offer D,Yes,0.0,Yes,Yes,Fiber Optic,4.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,6.09,1348.95,0.0,0.0,23.55,4.05,0,,,Baixo,Baixo,Baixo
7128-GGCNO,Male,38,No,0,Laguna Hills,92653,33606899,-117717854.0,0,46,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,26.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.08,0.0,0.0,0.0,18.06,0.0,0,,,Médio-Alto,Baixo,Baixo
7129-ACFOG,Female,56,No,0,Mountain Ranch,95246,38264262,-120515133.0,0,5,,Yes,0.0,Yes,Yes,Cable,22.0,Yes,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,5.08,283.95,0.0,0.0,0.0,540.95,0,,,Baixo,Baixo,Baixo
7129-AZJDE,Male,59,Yes,1,Huntington Beach,92647,33723579,-118005441.0,1,34,Offer C,Yes,0.0,No,Yes,Fiber Optic,12.0,No,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,78.95,0.0,0.0,0.0,0.36,7.56,0,,,Médio-Baixo,Médio-Alto,Médio-Alto
7129-CAKJW,Female,62,No,0,Fresno,93721,36732694,-119783786.0,0,17,Offer D,Yes,44.96,Yes,Yes,Fiber Optic,29.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,8.05,1345.65,0.0,0.0,20.32,0.0,0,,,Baixo,Baixo,Baixo
7130-CTCUS,Male,79,Yes,0,Springville,93265,36245926,-118693138.0,5,16,,Yes,0.0,No,Yes,DSL,23.0,Yes,Yes,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,6.55,0.0,0.0,0.0,16.48,1.58,0,,,Baixo,Baixo,Baixo
7130-VTEWQ,Female,74,No,0,San Rafael,94903,38018065,-122546024.0,0,8,,Yes,0.0,Yes,Yes,Fiber Optic,6.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.75,0.0,0.0,0.0,14.04,716.65,1,Competitor,Competitor offered more data,Baixo,Médio-Alto,Médio-Alto
7130-YXBRO,Male,28,Yes,0,Cool,95614,38880622,-120973865.0,9,48,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,59.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,15.45,0.0,0.0,0.0,17.28,4.38,0,,,Médio-Alto,Baixo,Baixo
7131-ZQZNK,Female,46,Yes,0,Clovis,93612,36814539,-119711868.0,1,60,Offer B,No,,,Yes,DSL,19.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,59.85,0.0,0.0,0.0,0.0,14.02,0,,,Alto,Médio-Alto,Médio-Alto
7133-VBDCG,Female,54,No,0,San Diego,92129,32961064,-117134917.0,0,25,Offer C,Yes,26.81,No,Yes,Fiber Optic,12.0,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.85,0.0,0.0,0.0,22.25,21.06,1,Competitor,Competitor made better offer,Médio-Baixo,Médio-Alto,Médio-Alto
7134-HBPBS,Female,65,No,0,Adelanto,92301,34667815,-117536183.0,0,72,Offer A,Yes,26.87,Yes,Yes,Fiber Optic,20.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,12.01,0.0,0.0,0.0,0.0,9708.69,0,,,Alto,Baixo,Baixo
7134-MJPDY,Female,69,No,0,Moorpark,93021,34312945,-118858169.0,0,66,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,5.0,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Credit Card,102.85,6976.75,0.0,0.0,23.58,4.33,0,,,Alto,Alto,Alto
7136-IHZJA,Female,30,Yes,2,Santa Fe Springs,90670,33933565,-118062611.0,4,40,,Yes,0.0,No,Yes,DSL,48.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,23.35,0.0,0.0,0.0,13.06,4.08,0,,,Médio-Alto,Baixo,Baixo
7136-RVDTZ,Male,79,No,0,Portola Valley,94028,37369709,-122215844.0,0,70,,No,,,Yes,DSL,20.0,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,21.25,0.0,0.0,0.0,0.0,0.45,1,Attitude,Attitude of service provider,Alto,Baixo,Baixo
7137-NAXML,Male,63,No,0,Moss Beach,94038,37515556,-122502311.0,0,23,Offer D,Yes,0.0,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,23.59,0.0,0.0,0.0,6.51,4.11,0,,,Médio-Baixo,Baixo,Baixo
7137-RYLPP,Male,75,Yes,0,Paskenta,96074,39884395,-122587513.0,1,37,Offer C,Yes,46.61,Yes,Yes,Fiber Optic,26.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,13.07,0.0,0.0,0.0,20.57,4895.72,1,Competitor,Competitor offered higher download speeds,Médio-Alto,Baixo,Baixo
7138-GIRSH,Male,63,No,0,Camarillo,93012,34205504,-118993111.0,0,50,,Yes,0.0,Yes,Yes,DSL,2.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,21.05,0.0,0.0,0.0,0.0,12.47,0,,,Médio-Alto,Baixo,Baixo
7139-JZFVG,Male,37,Yes,2,Huntington Beach,92646,33666301,-117969501.0,7,60,,Yes,0.0,No,Yes,DSL,28.0,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,12.05,0.0,0.0,0.0,2.04,6288.85,0,,,Alto,Baixo,Baixo
7140-ADSMJ,Male,23,No,0,Los Banos,93635,36995162,-120955099.0,0,8,Offer E,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,20.45,0.0,0.0,0.0,281.68,443.98,0,,,Baixo,Baixo,Baixo
7142-HVGBG,Male,73,Yes,0,Mount Laguna,91948,32830852,-116444601.0,1,43,Offer B,Yes,0.0,Yes,Yes,Fiber Optic,26.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,0.0,0.0,0.0,0.0,5.49,5163.79,1,Competitor,Competitor had better devices,Médio-Alto,Baixo,Baixo
7143-BQIBA,Male,32,No,0,Petaluma,94954,38235021,-122557332.0,0,10,Offer D,Yes,0.0,No,Yes,DSL,17.0,Yes,No,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,14.25,612.95,0.0,0.0,4.05,17.45,0,,,Baixo,Baixo,Baixo
7145-FEJWU,Female,62,No,2,San Francisco,94134,37721052,-122413573.0,0,12,,Yes,0.0,Yes,Yes,Fiber Optic,18.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,9.03,1275.65,0.0,0.0,11.52,15.17,0,,,Baixo,Baixo,Baixo
7147-AYBAA,Male,62,No,0,Berkeley,94702,37866009,-122286228.0,0,37,,Yes,28.84,No,Yes,Fiber Optic,25.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,22.35,0.0,0.0,0.0,11.08,3619.98,0,,,Médio-Alto,Baixo,Baixo
7148-XZPHA,Male,43,Yes,3,Rancho Cordova,95670,38602723,-121279913.0,9,55,,Yes,0.0,No,Yes,Fiber Optic,53.0,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,7.04,0.0,0.0,0.0,739.75,10.02,0,,,Alto,Baixo,Baixo
7153-CHRBV,Female,54,Yes,1,San Andreas,95249,38196497,-12061689.0,6,57,Offer B,Yes,0.0,No,Yes,Cable,24.0,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,11.03,0.0,0.0,0.0,18.45,4.08,0,,,Alto,Baixo,Baixo
7153-OANIO,Male,48,No,0,Mendocino,95460,39305545,-123743697.0,0,1,Offer E,Yes,0.0,No,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,69.95,69.95,0.0,0.0,3.58,1.53,1,Other,Moved,Baixo,Médio-Alto,Médio-Alto
7156-MHUGY,Male,68,No,0,Buena Park,90621,33874224,-117993368.0,0,13,,Yes,0.0,No,Yes,Fiber Optic,4.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,18.05,0.0,29.84,0.0,3.43,1650.74,1,Competitor,Competitor had better devices,Baixo,Baixo,Baixo
7156-MXBJE,Female,29,No,0,San Diego,92127,33017518,-117118456.0,0,43,,Yes,0.0,Yes,Yes,DSL,53.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Credit Card,13.01,0.0,0.0,0.0,11.07,7.32,0,,,Médio-Alto,Baixo,Baixo
7157-SMCFK,Male,32,No,2,Valencia,91355,3443987,-118644609.0,0,61,Offer B,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Mailed Check,0.0,0.0,0.0,0.0,4.22,0.42,0,,,Alto,Baixo,Baixo
7159-FVYPK,Female,23,Yes,3,Beaumont,92223,33946982,-116977672.0,3,3,,Yes,0.0,Yes,Yes,DSL,73.0,No,Yes,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,21.15,0.0,0.0,0.0,72.84,307.84,0,,,Baixo,Baixo,Baixo
7159-NOKYQ,Male,42,Yes,0,Montebello,90640,34015217,-118109962.0,5,67,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,11.0,No,Yes,Yes,No,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,21.15,0.0,0.0,0.0,13.08,0.0,0,,,Alto,Baixo,Baixo
7161-DFHUF,Female,55,Yes,0,Shasta,96087,40617614,-122512861.0,4,71,,Yes,0.0,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,0.0,0.0,0.0,0.0,16.49,8.59,0,,,Alto,Baixo,Baixo
7162-WPHPM,Male,44,Yes,3,Elk,95432,39108252,-123645121.0,1,58,,Yes,0.0,Yes,Yes,DSL,25.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,23.06,0.0,21.54,0.0,1.06,6537.77,0,,,Alto,Baixo,Baixo
7163-OCEQI,Male,64,Yes,2,Walnut Creek,94596,37900662,-122052782.0,6,22,,Yes,0.0,Yes,Yes,DSL,11.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,23.59,1663.75,0.0,0.0,3.03,11.05,0,,,Médio-Baixo,Baixo,Baixo
7164-BPTUT,Male,55,No,2,Banning,92220,33936298,-116849577.0,0,57,Offer B,Yes,0.0,Yes,Yes,Cable,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,17.55,0.0,6.45,0.0,5.52,19.42,0,,,Alto,Baixo,Baixo
7167-PCEYD,Male,31,No,0,Temecula,92592,33507255,-117029473.0,0,67,,Yes,0.0,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,19.08,0.0,0.0,0.0,4.24,19.54,0,,,Alto,Baixo,Baixo
7168-HDQHG,Female,56,Yes,2,Brownsville,95919,39440687,-121263583.0,3,36,Offer C,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.02,0.0,0.0,0.0,20.52,3.42,0,,,Médio-Baixo,Baixo,Baixo
7169-YWAMK,Male,52,Yes,1,Sunol,94586,37587494,-121862856.0,7,72,,Yes,0.0,No,Yes,DSL,26.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,20.04,0.0,0.0,0.0,21.12,4.47,0,,,Alto,Baixo,Baixo
7173-TETGO,Female,66,Yes,0,Lytle Creek,92358,34238162,-117534306.0,4,72,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,22.0,Yes,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,6.05,0.0,0.0,0.0,2330.64,7932.89,0,,,Alto,Baixo,Baixo
7175-NTIXE,Female,26,No,0,Redwood City,94061,37461251,-122235414.0,0,25,,Yes,0.0,No,Yes,DSL,48.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,4.15,0.0,0.0,0.0,541.75,14.07,0,,,Médio-Baixo,Baixo,Baixo
7176-WIONM,Female,24,Yes,0,Bishop,93514,3704584,-118397236.0,10,12,Offer D,No,,,Yes,Cable,82.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.85,0.0,0.0,0.0,0.0,17.15,0,,,Baixo,Médio-Baixo,Médio-Baixo
7176-WRTNX,Male,51,No,0,Ventura,93004,34278697,-119167798.0,0,70,Offer A,Yes,0.0,Yes,Yes,Fiber Optic,30.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.95,0.0,0.0,0.0,16.01,23.35,0,,,Alto,Alto,Alto
7180-PISOG,Male,41,Yes,0,Piru,93040,34432843,-118730106.0,0,1,,Yes,0.0,Yes,Yes,Fiber Optic,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,2.05,0.0,0.0,0.0,12.44,110.94,1,Attitude,Attitude of service provider,Baixo,Baixo,Baixo
7181-BQYBV,Female,52,Yes,0,Garden Grove,92845,33782955,-118026456.0,1,1,,Yes,25.88,Yes,Yes,Fiber Optic,9.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,6.45,0.0,0.0,0.0,25.88,8.33,1,Attitude,Attitude of service provider,Baixo,Baixo,Baixo
7181-OQCUT,Male,60,No,0,Fresno,93706,36654614,-119903674.0,0,21,Offer D,Yes,0.0,Yes,Yes,Fiber Optic,3.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,103.85,0.0,0.0,0.0,333.69,2548.69,0,,,Médio-Baixo,Alto,Alto
7182-OVLBJ,Female,32,Yes,3,Kenwood,95452,38419525,-122521585.0,4,62,,Yes,28.64,Yes,Yes,Fiber Optic,52.0,Yes,No,No,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,5.15,0.0,0.0,0.0,0.0,20.03,0,,,Alto,Baixo,Baixo
7184-LRUUR,Female,22,No,0,Los Banos,93635,36995162,-120955099.0,0,22,,Yes,0.0,No,Yes,DSL,85.0,No,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,17.25,0.0,0.0,0.0,14.28,16.08,0,,,Médio-Baixo,Baixo,Baixo
7188-CBBBA,Female,59,No,0,Rowland Heights,91748,33976753,-117897367.0,0,65,,Yes,27.68,Yes,Yes,Fiber Optic,6.0,No,Yes,Yes,No,Yes,No,No,No,One Year,Yes,Bank Withdrawal,23.05,6153.85,0.0,0.0,23.02,17.05,0,,,Alto,Baixo,Baixo
7190-XHTWJ,Female,48,No,0,Newbury Park,91320,34172071,-118946262.0,0,38,,Yes,32.63,No,No,,,,,,,,,,,One Year,No,Mailed Check,19.03,0.0,0.0,0.0,1239.94,3.44,0,,,Médio-Alto,Baixo,Baixo
7191-ADRGF,Male,63,Yes,0,Torrance,90504,33867257,-118330794.0,1,44,,No,,,Yes,Cable,18.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,6.03,0.0,0.0,0.0,0.0,14.45,0,,,Médio-Alto,Baixo,Baixo
7196-LIWRH,Female,61,No,0,Oroville,95965,39624561,-121552866.0,0,6,Offer E,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.55,0.0,0.0,0.0,20.01,0.55,0,,,Baixo,Baixo,Baixo
7197-VOJMM,Male,59,Yes,0,Calpine,96124,39672813,-120456699.0,0,67,,Yes,0.0,No,Yes,DSL,20.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,21.02,4671.65,0.0,0.0,3179.82,3.47,0,,,Alto,Baixo,Baixo
7198-GLXTC,Male,33,No,0,La Palma,90623,33850504,-118039892.0,0,2,,Yes,48.66,No,Yes,Fiber Optic,21.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.0,143.65,0.0,0.0,1.32,240.97,1,Attitude,Attitude of support person,Baixo,Baixo,Baixo
7203-OYKCT,Male,45,No,0,Palo Verde,92266,333249,-114758334.0,0,72,,Yes,33.93,Yes,Yes,Fiber Optic,18.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,104.95,0.0,1.42,0.0,2442.96,9961.84,0,,,Alto,Alto,Alto
7205-BAIAD,Female,42,No,0,Fillmore,93015,34408161,-118865111.0,0,40,,Yes,0.0,No,No,,,,,,,,,,,Two Year,Yes,Bank Withdrawal,20.06,0.0,0.0,0.0,3.06,14.09,0,,,Médio-Alto,Baixo,Baixo
7206-GZCDC,Female,75,No,0,Loleta,95551,40665952,-124240051.0,0,1,Offer E,Yes,29.68,No,Yes,Cable,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,21.25,0.0,0.0,0.0,29.68,98.93,1,Attitude,Attitude of support person,Baixo,Baixo,Baixo
7206-PQBBZ,Male,76,Yes,0,Fontana,92336,34136367,-117460803.0,7,11,Offer D,Yes,0.0,No,Yes,Fiber Optic,29.0,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,22.02,0.0,0.0,0.0,268.62,23.32,0,,,Baixo,Baixo,Baixo
7207-RMRDB,Female,20,Yes,0,Santa Barbara,93110,34437945,-11977191.0,7,65,,Yes,0.0,Yes,Yes,Fiber Optic,26.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,9.05,6985.65,0.0,0.0,11.01,9204.75,1,Competitor,Competitor had better devices,Alto,Baixo,Baixo
7208-PSIHR,Female,50,Yes,0,Klamath,95548,41572813,-124035011.0,9,70,,Yes,0.0,Yes,Yes,Fiber Optic,30.0,No,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,8.03,0.0,0.0,0.0,22.02,16.07,0,,,Alto,Baixo,Baixo
7209-JCUDS,Male,25,No,0,Stockton,95212,38049457,-12121653.0,0,10,Offer D,Yes,0.0,No,Yes,Fiber Optic,41.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,22.09,1048.85,0.0,0.0,18.02,11.05,1,Competitor,Competitor had better devices,Baixo,Baixo,Baixo
7216-EWTRS,Female,78,Yes,0,Newport Beach,92663,3362251,-117927024.0,4,1,,Yes,0.0,Yes,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,4.08,0.0,0.0,0.0,17.35,22.15,1,Attitude,Attitude of service provider,Baixo,Baixo,Baixo
7216-KAOID,Male,27,Yes,1,Santa Rosa,95401,38460517,-122790335.0,8,41,Offer B,Yes,0.0,No,No,,,,,,,,,,,One Year,No,Bank Withdrawal,19.05,0.0,0.0,0.0,1620.73,2418.93,0,,,Médio-Alto,Baixo,Baixo
7217-JYHOQ,Male,30,Yes,2,Burbank,91505,34174215,-118345928.0,6,24,,Yes,0.0,No,Yes,Cable,26.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,22.03,0.0,0.0,0.0,1069.68,16.13,0,,,Médio-Baixo,Baixo,Baixo
7218-HKQFK,Male,49,Yes,0,Homeland,92548,33761894,-117120868.0,4,2,,Yes,0.0,No,Yes,Fiber Optic,19.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,22.02,0.0,0.0,0.0,13.58,13.08,1,Other,Don't know,Baixo,Baixo,Baixo
7219-TLZHO,Female,27,Yes,1,Montebello,90640,34015217,-118109962.0,1,4,,Yes,39.89,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,0.0,0.0,0.0,0.0,15.56,6.46,0,,,Baixo,Baixo,Baixo
7225-CBZPL,Male,79,Yes,0,Earlimart,93219,35858054,-119305858.0,7,17,,Yes,0.0,Yes,Yes,Fiber Optic,13.0,No,No,No,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,22.08,0.0,0.0,0.0,21.48,1.38,0,,,Baixo,Baixo,Baixo
7225-IILWY,Male,36,Yes,1,Turlock,95380,37474396,-120875917.0,10,68,,Yes,26.83,Yes,No,,,,,,,,,,,Two Year,No,Mailed Check,25.75,0.0,0.0,0.0,0.44,6.59,0,,,Alto,Baixo,Baixo
7228-OMTPN,Male,32,No,0,Santa Barbara,93110,34437945,-11977191.0,0,4,,Yes,0.0,No,Yes,Fiber Optic,15.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,16.45,370.65,0.0,0.0,4.56,15.21,1,Other,Don't know,Baixo,Baixo,Baixo
7228-PAQPD,Female,19,No,0,Escondido,92027,33141265,-116967221.0,0,14,Offer D,Yes,0.0,No,Yes,Cable,69.0,No,No,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,11.01,772.85,0.0,0.0,20.14,1248.99,0,,,Baixo,Baixo,Baixo
7233-DRTRF,Male,47,Yes,0,Fresno,93701,36749403,-119787574.0,1,63,,Yes,0.0,Yes,Yes,Fiber Optic,15.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,6.04,0.0,0.0,0.0,14.25,2.03,0,,,Alto,Baixo,Baixo
7233-IOQNP,Female,34,Yes,0,Gazelle,96034,41411315,-122697236.0,9,43,Offer B,No,,,Yes,Cable,21.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,0.0,0.0,1.22,0.0,0.0,16.13,0,,,Médio-Alto,Baixo,Baixo
7233-PAHHL,Male,57,Yes,0,South Gate,90280,33944624,-118192615.0,0,66,Offer A,Yes,0.0,Yes,Yes,DSL,26.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,0.0,0.0,0.0,0.0,2.52,6124.77,0,,,Alto,Baixo,Baixo
7234-FECYN,Female,78,No,0,San Gabriel,91776,34089927,-118095645.0,0,8,,Yes,43.98,Yes,Yes,Fiber Optic,27.0,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,5.35,0.0,0.0,0.0,351.84,4.34,1,Attitude,Attitude of support person,Baixo,Baixo,Baixo
7234-KMNRQ,Male,21,No,0,Pacific Palisades,90272,34079449,-118548306.0,0,4,,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,0.0,0.0,0.0,0.0,9.52,106.97,0,,,Baixo,Baixo,Baixo
7235-NXZCP,Male,79,No,0,Hornbrook,96044,41962127,-122527696.0,0,2,Offer E,Yes,0.0,Yes,Yes,Fiber Optic,18.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.85,0.0,0.0,0.0,90.82,7.22,1,Competitor,Competitor made better offer,Baixo,Médio-Alto,Médio-Alto
7239-HZZCX,Male,21,No,0,Lancaster,93535,34712708,-117889656.0,0,1,,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,0.0,0.0,0.0,0.0,5.33,1.08,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
7240-ETPTR,Female,51,Yes,0,Pope Valley,94567,38672708,-122403219.0,1,9,,No,,,Yes,DSL,10.0,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,48.75,0.0,0.0,0.0,0.0,20.02,1,Price,Lack of affordable download/upload speed,Baixo,Médio-Baixo,Médio-Baixo
7240-FQLHE,Female,68,Yes,0,San Diego,92114,32707892,-11705512.0,1,18,,Yes,0.0,Yes,Yes,Fiber Optic,15.0,No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,99.75,0.0,0.0,0.0,454.86,11.11,1,Attitude,Attitude of support person,Baixo,Alto,Alto
7241-AJHFS,Male,53,No,0,Escondido,92027,33141265,-116967221.0,0,32,,Yes,0.0,Yes,Yes,Fiber Optic,25.0,Yes,No,No,Yes,No,No,No,No,Month-to-Month,No,Bank Withdrawal,87.65,0.0,47.87,0.0,6.04,3066.93,0,,,Médio-Baixo,Médio-Alto,Médio-Alto
7242-EDTYC,Male,48,No,2,Pine Valley,91962,32800671,-116483363.0,0,44,Offer B,Yes,0.0,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.55,819.95,0.0,0.0,8.28,12.23,0,,,Médio-Alto,Baixo,Baixo
7242-QZLXF,Male,20,No,3,San Diego,92121,32898613,-117202937.0,0,1,,No,,,Yes,Cable,51.0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,1.03,0.0,0.0,0.0,0.0,11.03,1,Competitor,Competitor made better offer,Baixo,Baixo,Baixo
7243-LCGGZ,Female,28,No,0,Alhambra,91801,34090925,-118128164.0,0,1,,Yes,0.0,No,No,,,,,,,,,,,Month-to-Month,No,Mailed Check,20.09,0.0,0.0,0.0,10.21,7.11,0,,,Baixo,Baixo,Baixo
7244-KXYZN,Female,25,No,0,Modesto,95357,37670526,-120877572.0,0,24,,Yes,0.0,No,No,,,,,,,,,,,One Year,No,Credit Card,20.45,0.0,0.0,0.0,23.52,670.87,0,,,Médio-Baixo,Baixo,Baixo
7244-QWYHG,Male,20,Yes,0,San Diego,92154,32578103,-117012975.0,3,50,Offer B,No,,,Yes,DSL,73.0,Yes,No,No,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,20.45,0.0,0.0,0.0,0.0,4.45,0,,,Médio-Alto,Baixo,Baixo
7245-JMTTQ,Female,19,No,0,Baldwin Park,91706,34098275,-117967399.0,0,51,Offer B,Yes,43.79,Yes,Yes,Fiber Optic,82.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,15.05,0.0,0.0,0.0,1.29,16.54,0,,,Médio-Alto,Baixo,Baixo
7245-NIIWQ,Female,53,No,0,Fellows,93224,35215731,-11957013.0,0,3,Offer E,Yes,34.76,No,Yes,Fiber Optic,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.85,199.85,0.0,0.0,8.28,16.13,0,,,Baixo,Médio-Alto,Médio-Alto
7246-ZGQDF,Female,63,No,3,Victorville,92394,34567058,-117362329.0,0,1,,Yes,0.0,No,Yes,DSL,75.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,6.05,0.0,0.0,0.0,9.21,87.71,0,,,Baixo,Baixo,Baixo
7247-XOZPB,Male,52,Yes,0,Miramonte,93641,36696759,-119024051.0,1,53,Offer B,Yes,0.0,Yes,Yes,DSL,13.0,Yes,No,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,5.04,4155.95,0.0,0.0,0.15,4.01,0,,,Médio-Alto,Baixo,Baixo
